id	name
1010600	(清)渠县天通燃气有限公司
1010602	(清)威远庚星天然气有限公司
1010606	(清)四川川港燃气有限责任公司成都分公司(成都经营部)
1010613	(清)乐山市市中区嘉泰天然气有限公司
1010623	(清)四川金坤天然气有限责任公司
1010625	(清)广汉市三水宏鑫燃气有限责任公司
1010628	(清)中江县安鸿燃气输配有限责任公司
1010629	(清)新津川港燃气有限公司
1010634	(清)彭州川港燃气有限公司
1010638	(清)乐山鑫能燃气有限公司
1010643	(清)广汉市宏一天然气有限公司
1010646	(清)合江县星焰天然气有限公司
1010647	(清)乐山市蜀泰天然气有限公司
1010648	乐山市蜀通能源有限责任公司
1010649	四川川港燃气有限责任公司眉山营销部
1010650	四川川港燃气有限责任公司宜宾营销部
1010651	长宁县三鼎天然气有限责任公司
1010652	广汉市国鸿燃气有限责任公司
1010653	成都新都港华燃气有限公司
1010654	成都公交嘉会能源有限公司
1010655	自贡北部湾油脂工业有限公司
1010656	中国石油化工股份有限公司西南油气分公司
1010657	三台县恒烨天然气有限公司
1010658	广汉市中岭燃气有限公司
1010659	眉山市诺舟天然气有限责任公司
1010660	贵州赤天化新能源有限责任公司
1010661	四川川港燃气有限责任公司成都分公司(成都经营部)
1010662	四川川港燃气有限责任公司成都分公司(银鹏)
1010663	简阳蜀能天然气有限公司
1010664	中国石油化工股份有限公司西南油气分公司（连山站）
1010665	泸州天香酒业有限公司
1010666	四川川港燃气有限责任公司自贡分公司
1010667	泸州川玻科技有限公司
1010668	南充格润天然气能源有限公司
1010669	四川省广汉市和平玻璃有限公司
1010670	输气处（四川）
1010671	输气处（重庆）
1010672	广汉市天天光电科技有限公司
1010673	自贡市中皓化工有限公司
1010674	珙县应能天然气有限公司
2000001	(停)铜罐驿天然气办公室*
2000002	重庆长江橡胶厂
2000003	重庆市第二社会福利院
2000004	重庆齿轮箱有限责任公司
2000005	重庆江增船舶重工有限公司
2000006	重庆重齿永进传动设备有限公司
2000007	重庆机床（集团）有限责任公司
2000008	(停)丰都县燃气有限公司(轻工)
2000009	重庆伟盛燃气开发有限公司
2000010	中国石化润滑油有限公司合成油脂分公司
2000011	(停)一品镇天然气办公室
2000012	(停)重庆江北机械厂
2000013	重庆毛条厂
2000014	重庆巴南天然气有限责任公司
2000015	重庆罐头食品总厂破产结算组
2000016	重庆华渝牧工商联合公司
2000017	重庆中燃城市燃气发展有限公司
2000018	四川储备物资管理局157处
2000019	重庆万里控股(集团)股份有限公司
2000020	重庆三五三三印染服装总厂有限公司
2000021	重庆川维物流有限公司
2000022	重庆锦程实业有限公司
2000023	攀钢集团重庆钛业有限公司
2000024	重庆市彩鱼陶瓷色料有限公司
2000025	重庆城市管理职业学院
2000026	重庆大江工业有限责任公司
2000027	(停)temp龙溪镇分社
2000028	重庆华渝电气集团有限公司
2000029	重庆西南合成制药有限公司
2000030	重庆锦晖陶瓷有限公司
2000031	重庆耐德山花特种车有限责任公司
2000032	(停)渝北区人和镇民用气办
2000033	(停)中国民航重庆市管理局
2000034	(停)西南航天职工大学
2000035	重庆市巴南化肥有限公司
2000036	庆铃汽车股份有限公司
2000037	重庆工具厂有限责任公司
2000038	重庆广播电视大学
2000039	重庆通用工业集团有限责任公司制冷空调设备制造公司
2000040	重庆潍柴发动机有限公司
2000041	重庆钢铁集团钢管有限责任公司
2000042	重庆绸厂
2000043	重庆望江工业有限公司
2000044	重庆工业搪瓷厂
2000045	重庆水轮机厂有限责任公司
2000046	重庆四钢钢业有限责任公司
2000047	重庆通用工业(集团）有限责任公司
2000048	重庆公事中心(测井公司)
2000049	川东天然气净化总厂重庆办事处*
2000050	重庆渝鹏玻璃有限公司
2000051	重庆钢丝绳厂
2000052	重庆华强化肥有限公司
2000053	长江航务管理局川江港机厂
2000054	重庆科技学院
2000055	重庆金琅搪瓷有限公司
2000056	重庆华浩冶炼有限公司
2000057	重庆公事中心(渝油物业管理)
2000058	重庆港华燃气有限公司
2000059	兴隆镇民用天然气管理站
2000060	重庆川油运输有限责任公司陈家坪加气站*
2000061	(停)成都华川电装品总厂重庆分厂
2000062	重庆公事中心(川油运输)
2000063	(停)綦江通力汽车有限责任公司
2000064	油建有限责任公司管道防腐公司*
2000065	重庆綦江玻璃制品有限公司
2000066	重庆燃气有限公司渝西分公司
2000067	重庆市第二公共交通公司
2000068	(停)重天司江北分公司(民用)
2000069	重庆钢铁集团运输有限责任公司
2000070	四川石油管理局重庆办事处
2000071	重庆渝高科技产业(集团）股份有限公司
2000072	重庆江北化肥有限公司
2000073	重庆川庆化工有限责任公司
2000074	(停)凯源北城鱼咀站
2000075	重庆市化工研究院
2000077	(停)重庆大江车辆总厂铸钢分厂
2000078	綦江齿轮传动有限公司
2000079	(停)重庆曙光玻璃纤维厂
2000080	重庆市合川化肥有限公司
2000081	重庆市陵川天然气有限公司
2000082	华能重庆珞璜发电有限责任公司
2000083	(停)重天司北碚分公司(民用)
2000084	(停)重庆天然气公司(民用)
2000085	重庆公事中心(重庆仪器厂)
2000086	(停)达川市建筑陶瓷厂
2000087	四川省广安市王中王瓷业有限公司
2000088	(停)四川煌歌集团有限公司
2000089	华蓥天司(本部)
2000090	(停)达川市公共汽车总公司
2000091	(停)四川达县天然气有限公司
2000092	(停)达川市燃气总公司
2000093	(零)四川省邻水爱众燃气有限公司
2000094	重庆长风化学工业有限公司
2000095	重庆长寿化工有限责任公司
2000096	重庆华彩化工有限责任公司
2000097	(统)重庆市三灵化肥有限责任公司
2000098	(统)重庆富源化工股份有限公司
2000099	重庆市长寿区殡仪馆
2000100	重庆渝长燃气自来水有限责任公司
2000101	(零)重庆建峰化肥有限公司
2000102	长寿云台供电所
2000104	重庆市长寿实验中学校
2000105	(停)涪陵安成燃气有限责任公司(民用）
2000106	长寿供电营业所
2000107	重庆长航川江船厂
2000108	重庆市垫江监狱
2000109	重庆公事中心垫江
2000110	(停)丰都县燃气有限公司(民用)
2000112	重庆市万州天然气公司
2000113	(停)宣汉县汉通天然气公司
2000114	重庆市开州区南雅天然气有限公司
2000115	重庆梁平天然气有限责任公司
2000116	(停)重庆市开县天然气公司(民用)
2000117	(零)开江华润燃气有限公司
2000118	佛山新美陶瓷重庆（集团）有限公司
2000119	四川石油管理局地质调查处梁平办事处
2000120	中国石化集团四川维尼纶厂
2000121	易德(社坛)
2000122	重庆合川燃气有限责任公司
2000123	重庆长安铃木汽车有限公司
2000124	(停)重庆蓝光能源科技开发公司
2000125	(停)重庆市开县天然气公司(轻工)
2000126	重庆金联陶瓷有限公司
2000127	(停)重庆市垫江大雷碳黑厂
2000128	(零)忠县民旺天然气供应有限公司
2000129	(停)达县化工总厂
2000130	(停)达县私车
2000131	(停)开江县化工厂
2000132	(停)川东天然气股份有限公司（垫江鼎发）
2000133	(停)垫江化工总厂
2000134	(停)垫江碳黑厂
2000135	凯源万州分公司(天城天司)
2000136	忠县国营化工厂
2000137	重庆忠县燃气有限责任公司
2000138	开县铁桥天然气有限责任公司
2000139	(停)垫江化工建材厂
2000141	(停)长寿车队
2000144	长寿经销公司(渡、新、七)
2000145	(停)长寿云台粮油管理站
2000146	(停)劳服司（制肥厂）
2000147	(停)巴南区一品客车队
2000148	江北县车队
2000149	(停)重庆第六棉纺织厂
2000151	(停)重庆东方红化工厂
2000152	(停)重庆市涪陵天然气公司(化肥)
2000154	重庆零星用气
2000155	重庆毛纺织染厂
2000157	(停)重庆市规划局龙溪镇规划办
2000159	(停)大江车辆总厂青江分厂
2000160	(停)长江二桥民用
2000162	凯源巴南分公司(李家沱民用)
2000163	(停)凯源北城分公司(机械)
2000164	(停)重庆渝达天然气公司
2000165	四川石油管理局川东开发公司*
2000166	(停)开县蒲江天然气公司
2000167	重庆钢铁集团铁业有限责任公司
2000168	(停)重庆大江厂物业公司
2000169	西南油气田分公司重庆气矿大竹作业区（天然气与管道）
2000170	西南油气田分公司重庆气矿垫江作业区（天然气与管道）
2000171	万州采输作业区
2000172	梁平作业区
2000173	渝北运销部
2000174	脱硫厂(生活)
2000176	(停)重庆农友复合肥厂
2000177	(停)川西南恒大复合肥厂
2000178	(停)重庆多能制肥厂
2000180	(停)北碚氮肥厂
2000181	(停)重天司北碚分公司(轻工)
2000182	(零)重燃司江北分公司(江北)
2000183	(停)重天司江北分公司(商业)
2000184	(停)重庆天然气公司(商业)
2000185	(停)重庆天然气公司(冶金)
2000186	(停)重庆天然气公司(军工)
2000187	(停)重庆天然气公司(轻工)
2000188	重燃司(江北)
2000189	长寿经销公司(长寿)
2000190	长寿经销公司(丰禾)
2000191	(停)凯源北城分公司(民用)
2000192	凯源巴南分公司(岔路口长航CNG)
2000193	凯源CNG
2000194	(停)凯源巴南经销公司(杜市站)
2000196	重庆凯源总公司(铁山坪)
2000197	脱硫厂(检修)
2000198	(停)凯源北城鱼咀站-TEMP
2000199	凯源(鹿角湾CNG)
2000200	重庆泰戈新能源发展有限公司渝北区龙脊路CNG加气站
2000201	马勒发动机零部件(重庆)有限公司
2000202	重庆市渝川燃气有限责任公司（渝北36）
2000203	长寿经销公司(文星)
2000204	长寿经销公司(垫江)
2000205	长寿经销公司(任)
2000206	凯源北城分公司（江北）
2000207	凯源北新公司（渝北）
2000208	凯源西城公司（江北）
2000209	凯源北新分公司(龙兴)
2000210	渝川天司（渝北47）
2000211	(停)渝川天司（江北47）
2000212	(停)重天司江北分公司（轻工）（渝北）
2000215	重庆渝川燃气责任公司（长寿）
2000216	凯源巴南分公司(李八路口CNG)
2000217	(停)四川锦蓉浅层石油器材有限公司
2000218	(停)渝川天然气公司（长风）
2000219	川东净化厂化工车间
2000220	重燃司(渝北)
2000221	(零)重燃司江北分公司(渝北)
2000222	(停)重天司北碚分公司
2000223	(零)重庆丰都燃气有限责任公司
2000224	(零)重庆涪陵燃气有限责任公司
2000225	(零)重庆市开州区燃气有限责任公司
2000227	渝川公司（江北）
2000228	凯源北城分公司(渝北)
2000229	重庆燃气集团股份有限公司北碚分公司
2000230	(停)中石化西南油气田分公司川北采输处
2000231	(停)四川石油管理局物资总公司重庆化工厂
2000232	中国石油天然气股份有限公司西南油气田分公司鱼洞CNG加气站
2000233	中国石油天然气股份有限公司重庆销售分公司
2000234	(停)渝川公司代输气直供户总量
2000235	大竹华润燃气有限公司
2000236	中国石油天然气股份有限公司西南油气田分公司邻水CNG加气站
2000237	(零)重庆凯源石油天然气有限责任公司
2000238	净化总厂重庆办事处
2000239	重庆市渝川燃气有限责任公司
2000240	(统)重庆燃气集团股份有限公司
2000241	重庆燃气集团股份有限公司江北分公司
2000242	渝川(鑫嘉源)
2000243	重庆市渝川燃气公司（合川富源燃气）
2000244	重庆市渝川燃气公司（西师育才学院）
2000245	重庆市渝川燃气公司（星源玻璃器皿厂）
2000246	重庆市渝川燃气公司（合川东渡民用）
2000247	重庆公事中心(江北鹿角湾)
2000248	重庆公事中心(川东开发公司)
2000249	重庆公事中心(七桥基地)
2000250	(零)重庆民利燃气有限公司
2000251	凯源CNG(陈家坪)
2000252	重庆市渝北区佳渝天然气有限公司
2000253	(停)四川石油管理局重庆公共事务管理中心
2000254	四川石油管理局重庆公共事务管理中心
2000255	重庆公事中心(地调梁平办事处)
2000256	重庆市渝川燃气有限责任公司（长寿化工园区）
2000257	重庆鼎发实业公司（垫江县脱硫厂）
2000258	重庆市渝川燃气有限责任公司(万盛)
2000259	重庆市渝川燃气有限责任公司(南川)
2000260	渝川(重庆机场)
2000261	渝川(綦江长风锻造)
2000262	四川华油实业发展总公司
2000263	渝川(大渡口分公司)
2000264	重庆市渝川燃气有限责任公司(德感工业园)
2000265	(停)重庆市渝川燃气有限责任公司
2000266	重庆市渝川燃气有限责任公司(长寿工业园区）
2000267	扬子江乙酰化工有限公司
2000268	四川石油管理局重庆公共事务管理中心（净化厂化工车间）
2000269	重庆公事中心(净化厂重庆办事处)
2000270	(停)四川石油管理局重庆公共事务管理中心（川油运输）
2000271	(停)四川石油管理局重庆公共事务管理中心（测井公司）
2000272	(停)四川石油管理局重庆公共事务管理中心（重庆仪器厂）
2000273	(停)四川石油管理局重庆公共事务管理中心（重庆渝油物业）
2000274	(停)四川石油管理局重庆公共事务管理中心（重庆仪器厂）
2000275	重庆龙禹渝兴石油有限公司
2000276	索渝(清水镇)
2000277	华蓥天司(大竹石子民用)
2000278	(零)华蓥市天然气有限责任公司
2000279	中化重庆涪陵化工有限公司
2000280	重庆市渝川燃气有限责任公司（南川氧化铝）
2000281	易德(虎威)
2000282	(零)重庆市易德燃业发展有限公司
2000283	索渝(石河镇)
2000284	(停)重庆一天有限公司
2000285	(停)万州未脱硫
2000286	(零)四川索渝燃气有限公司
2000287	四川石油管理局川东开发公司(云安16#)
2000288	重庆龙洲湾天然气有限公司
2000289	渝川(长寿分公司)
2000290	渝川(万盛分公司)
2000291	渝川(南川分公司)
2000292	重庆新城天然气有限责任公司（江北）
2000293	(统)凯源开县
2000294	凯源公司（北部工业园区）
2000295	凯源CNG(鹿角湾)
2000296	重庆新城天然气有限责任公司（渝北）
2000297	重庆川港燃气有限公司
2000298	中石化川北采输处*
2000299	(零)索渝邻水
2000300	(停)开发公司风险作业服务(未进管网四川)
2000301	凯源石油天然气有限责任公司(开发-四川)
2000302	开发公司风险作业服务(未进管网重庆）
2000303	重庆市云阳太湖丝绸有限责任公司(开发直供--云安6)
2000304	重庆市清心饮品有限公司(开发直供--云安6))
2000305	凯源(大竹天司)
2000306	凯源(大竹三鑫天司)
2000307	(零)凯源开江
2000308	重庆扬子江特种玻棉有限公司(开发直供--云安6)
2000309	凯源(云阳天司)
2000310	(零)凯源邻水
2000311	新城公司(开发四川)
2000312	凯源(顺通燃气洛碛民用)
2000313	凯源(中梁山煤电公司)
2000314	凯源(江津市天源)
2000315	凯源(綦江永新天司)
2000316	凯源(鼎发月东3井)
2000317	重庆世纪民生能源有限责任公司(开发直供)
2000318	统景镇燃气管理站(开发)
2000319	茂源天然气公司(开发---长寿)
2000320	重庆市开县天然气公司（开发地砖新厂）
2000321	钻探劳动服务公司(开发德基盛)
2000322	凯源(重庆公事中心两路、沙坪、龙脊、南桥寺)
2000323	凯源石油天然气有限责任公司(开发)
2000324	重庆新城公司(开发)
2000325	重庆市渝川燃气有限责任公司(开发重庆)
2000326	重庆渝川燃气有限责任公司(开发四川)
2000327	重庆渝川燃气有限责任公司(开发-四川)
2000328	开县浦江天然气有限责任公司(开发)
2000329	凯源(奉节巫山县三峡风天司)
2000330	凯源(云阳县压缩天然气公司)
2000331	云安16井供开发公司气量（开发）
2000332	凯源(华蓥山林场)
2000333	凯源(重庆公管中心七桥钻探)
2000334	公共事务管理中心(开发--长寿云台)
2000335	公共事务管理中心(开发--渝北通讯队两路沙坪大石坝)
2000336	重庆公共事务管理中心(开发)
2000337	茂源天然气公司(开发--垫江)
2000338	茂源天然气公司(开发---梁平)
2000339	茂源天然气公司(开发--长寿)
2000340	垫江大雷石灰厂（开发直供）
2000341	凯源北新公司园区配气站北部工业园区(开发)
2000342	(停)凯源北新公司北部工业园区
2000343	凯源北新茨竹镇民用(开发)
2000344	凯源西城分公司(巴福镇)
2000345	凯源巴南分公司(伟盛杜市镇)
2000346	凯源CNG(中梁山)
2000347	凯源万州分公司(万州CNG)
2000348	凯源万州分公司(董家)
2000349	凯源万州分公司(巴营)
2000350	凯源万州经销公司拔山汝溪新立马罐（开发）
2000351	凯源万州分公司(人和园区)
2000352	凯源万州分公司(黄石镇民用气)
2000353	凯源万州经销公司武陵（开发）
2000354	新城公司四川佳源燃气（开发）
2000355	新城嘉陵玻璃纤维（开发）
2000356	重庆燃气集团公司江北分公司（开发直供--渝浅128井）
2000357	渝川大竹
2000358	渝川(高穴民用)
2000359	渝川开江
2000360	渝川(邻水县中学)
2000361	渝川(金鼎实验学校)
2000362	渝川(金鼎花苑用气)
2000363	渝川合川市东渡民用（开发）
2000364	渝川西南师范大学育才学院(开发)
2000365	渝川(重庆船舶)
2000366	渝川(南桥人家)
2000367	渝川重庆机场（开发）
2000368	渝川蓝宇印铁（开发）
2000369	渝川亚光鞋业（开发）
2000370	渝川自力耐火材料（开发）
2000371	忠县天然气公司（开发）
2000372	渝川重庆重型铸锻厂（开发）
2000373	渝川垫江
2000374	渝川国际复合（开发）
2000375	渝川星源玻璃（开发）
2000376	渝川合川富源燃气（开发）
2000377	渝川德感工业原区（开发）
2000378	渝川四川佳源（开发）
2000379	渝川攀钢钛业（开发）
2000380	渝川渝鹏玻璃（开发）
2000381	渝川钢铁集团钢管（开发）
2000382	凯源(重庆公管中心(烟坡、钻探物资))
2000383	茂源天然气公司（开发）
2000384	川东开发公司自营销售量(开发直供--云安6#)
2000385	大竹天然气公司(开发--邻水)
2000386	大竹天然气公司(开发)
2000387	渝川万创无缝钢管厂（开发）
2000388	重庆公事中心(油建防腐)
2000389	建滔天然气化工(重庆)有限公司
2000390	重庆正能燃气有限责任公司
2000391	其它(重庆气矿)
2000392	重庆市渝川燃气有限责任公司(开发风险)
2000393	凯源石油天然气有限责任公司(未上市)
2000394	重庆新城天然气有限责任公司(开发风险）
2000395	凯源石油天然气有限责任公司（开发四川）
2000396	渝川大江车辆总厂(开发风险)
2000397	渝川长安铃木(开发风险)
2000398	新城(长风中远)
2000399	新城(耐德山花临供)
2000400	罐头食品总厂（开发风险）
2000401	李八路口加气站（开发风险）
2000402	渝川綦江齿轮（开发风险）
2000403	渝川南川先锋氧化铝（开发风险）
2000404	渝川中立物资（开发风险）
2000405	李家沱长航CNG（开发风险）
2000406	凯源石油天然气有限责任公司(开发风险计划)
2000407	重庆市渝川燃气有限责任公司(开发风险计划)
2000408	重庆新城天然气有限责任公司(开发风险计划)
2000409	中国石化集团四川维尼纶厂（河坝1井）
2000410	川渝运输公司陈家坪CNG（开发风险）
2000411	两路CNG(开发风险)
2000412	鹿角湾CNG(开发风险)
2000413	凯源红旗河沟CNG(开发风险)
2000414	渝川渝南CNG(开发)
2000415	渝川三灵（开发风险）
2000416	渝川涪陵化工（开发风险）
2000417	渝川锦晖陶瓷（开发风险）
2000418	渝川巴南化肥（开发风险）
2000419	建峰三聚氰氨
2000420	渝川(渝黔CNG)
2000421	重庆新城天然气有限责任公司(长寿)
2000422	重庆天原化工有限公司
2000423	渝川万盛民用(开发)
2000424	凯源鸳鸯镇民用（开发）
2000425	凯源人和CNG（开发）
2000426	新城(渝鹏玻璃临供)
2000427	新城(大江信达车辆临供)
2000428	渝川龙洲湾（开发）
2000429	渝川博奥镁业(开发)
2000430	渝川紫光国际(开发)
2000431	渝川国际复合长寿(开发)
2000432	新城(攀钢钛业临供)
2000433	新城(无缝管件临供)
2000434	新城(长安铃木临供)
2000435	渝川綦江华强机械设备有限公司(开发)
2000436	渝川綦江华强公司
2000437	渝川綦江机械设备公司(开发)
2000438	渝川三五三三(开发)
2000439	(统)华蓥大竹
2000440	渝川万州
2000441	凯源CNG(鸳鸯)
2000442	凯源长寿分公司(桃花CNG)
2000443	凯源渡舟宏智化工厂
2000444	凯源北新分公司(环浅2井)
2000445	渝川嘉陵玻璃纤维(开发)
2000446	渝川綦江机械设备公司
2000447	渝川(綦江工业园区还建房)
2000448	渝川(星博化工)
2000449	凯源鸳鸯CNG(开发)
2000450	重庆盛焰能源股份有限公司
2000451	重庆市渝琥玻璃有限公司
2000452	（统）凯源忠县
2000453	重庆君峰燃气有限责任公司
2000454	重庆市众源天然气有限公司
2000455	綦江机械设备
2000456	重庆市银泰天然气有限公司
2000457	渝川李渡园区
2000458	重庆建峰化工股份有限公司(2化)
2000459	渝川(川染临供)
2000460	重庆啤酒厂
2000461	索渝(大竹站)
2000544	新城(双山CNG)
2000550	渝川梁平
2000562	渝川(重型铸锻)
2000578	渝川邻水
2000579	渝川忠县
2000580	渝川长寿
2000581	渝川开县
2000582	(零)凯源大竹
2000583	(统)凯源垫江
2000584	(零)凯源万州
2000585	(统)凯源梁平
2000586	(零)凯源长寿
2000587	(零)凯源渝北
2000588	(统)凯源江北
2000589	(零)索渝大竹
2000590	(零)华蓥邻水
2000591	重庆公事中心梁平
2000592	重庆公事中心渝北
2000593	重庆公事中心江北
2000594	川港长寿
2000595	川港渝北
2000596	川港江北
2000597	川港大竹
2000598	川港邻水
2000599	川港垫江
2000600	川港万州
2000601	川港忠县
2000602	川港梁平
2000603	川港开县
2000604	川港开江
2000605	渝川渝北
2000606	渝川江北
2000607	重庆伟盛燃气开发有限公司（渝北）
2000608	重庆伟盛燃气开发有限公司（江北）
2000609	中和渝北
2000610	邻水县佳源天燃气有限责任公司
2000611	中和江北
2000612	重庆中和天然气开发有限公司
2000613	大竹县晶鑫天然气有限公司
2000614	重庆卡贝乐化工有限责任公司
2000615	重庆市科能天然气有限公司
2000616	重庆国之四维卫浴有限公司
2000617	华能重庆两江燃机发电有限责任公司
2000618	重庆恒盛能源开发有限公司
2000619	沈阳黎明航空发动机（集团）有限责任公司开江黎明燃机试验厂
2000620	四川省诚实燃气发展有限公司
2000621	(统重)达州市公共交通有限公司
2000622	(统重)四川达县天然气有限公司
2000623	(统重)达州华润燃气有限公司
2000624	(统重)宜宾天康燃气有限公司三汇分公司
2000625	(统重)达州市八方能源有限公司
2000626	(统重)达州市博胜燃气有限公司
2000627	(统重)达州市鹏源燃气有限责任公司
2000628	(统重)中石油达州天然气有限责任公司(四川)
2000629	(统重)渠县裕丰燃气有限公司
2000630	(统重)四川川港燃气有限责任公司达州分公司(达州)
2000631	(统)四川省邻水爱众燃气有限公司
2000632	(统)重庆建峰化肥有限公司
2000633	(统)开江华润燃气有限公司
2000634	(统)重庆丰都燃气有限责任公司
2000635	(统)重庆涪陵燃气有限责任公司
2000636	(统)重庆市开州区燃气有限责任公司
2000637	(统)索渝大竹
2000638	(统)重庆凯源石油天然气有限责任公司
2000639	(统)凯源邻水
2000640	(统)凯源万州
2000641	(统)凯源长寿
2000642	(统)凯源渝北
2000643	(统)华蓥邻水
2000644	(统重)宣汉和信天然气有限公司
2000645	(统重)达州市华蜀实业有限责任公司
2000646	(统重)宣汉县前河天然气有限公司
2000647	(零)华蓥大竹
2000648	(统)华蓥市天然气有限责任公司
2000649	(统)忠县民旺天然气供应有限公司
2000650	(统)四川索渝燃气有限公司
2000651	(清)重庆燃气集团股份有限公司江北分公司
2000652	(统)重燃司江北分公司(渝北)
2000653	(统)重燃司江北分公司(江北)
2000654	泸州川油天然气有限公司
2000655	大竹县三鑫天然气有限责任公司
2000656	聚源(梁平)
2000657	重庆顺通燃气有限公司
2000658	重庆伟盛燃气开发有限公司（长寿）
2000659	大竹华润(大竹)
2000660	大竹华润(邻水)
2000661	(清)重庆华强化肥有限公司
2000662	(清)重庆江北化肥有限公司
2000663	(清)重庆市三灵化肥有限责任公司
2000664	(清)重庆富源化工股份有限公司
2000665	(清)建峰三聚氰氨
2000666	(清)重庆燃气集团股份有限公司
2010014	(清)重庆巴南天然气有限责任公司
2010017	(清)重庆中燃城市燃气发展有限公司
2010058	(清)重庆港华燃气有限公司
2010081	(清)重庆市陵川天然气有限公司
2010100	(清)重庆渝长燃气自来水有限责任公司
2010112	(清)重庆市万州天然气公司
2010115	(清)重庆梁平天然气有限责任公司
2010137	(清)重庆忠县燃气有限责任公司
2010220	(清)重燃司(渝北)
2010229	(清)重庆燃气集团股份有限公司北碚分公司
2010252	(清)重庆市渝北区佳渝天然气有限公司
2010390	(清)重庆正能燃气有限责任公司
2010439	(清)华蓥大竹
2010450	(清)重庆盛焰能源股份有限公司
2010453	(清)重庆君峰燃气有限责任公司
2010588	(零)凯源江北
2010596	(清)川港江北
2010606	(清)渝川江北
2010608	(清)重庆伟盛燃气开发有限公司（江北）
2010611	(清)重庆中和天然气开发有限公司
2010613	(清)大竹县晶鑫天然气有限公司
2010615	(清)重庆市科能天然气有限公司
2010659	(清)大竹华润(大竹)
2010660	重庆市万盛经开区丛林天然气有限公司
2010661	(统)重庆市易德燃业发展有限公司
2010662	綦江县篆塘搪瓷厂
2010663	重庆市永川区石油天然气安装工程有限公司
2010664	(统)重庆民利燃气有限公司
2010665	重庆市万州区惠民天然气有限公司
2010666	（统）凯源忠县
2010667	重庆市梁平区聚源天然气有限公司
2010668	重庆销售部（四川）
2010669	重庆销售部（重庆）
2010670	大竹县惠民天然气有限责任公司
3000001	四川玻璃股份有限公司
3000002	四川泸天化股份有限公司
3000003	四川天华股份有限公司
3000004	自贡鸿鹤化工股份有限公司
3000005	自贡市富源化工有限公司
3000006	中昊晨光化工研究院有限公司
3000007	(停)自贡市玻纤二厂
3000008	四川理工学院
3000009	自贡市埃菲尔陶瓷有限公司
3000010	四川飞球（集团）有限责任公司
3000011	四川省自贡机床厂
3000012	自贡市富顺糖厂离退休委员会
3000013	华油天然气股份有限公司（自贡）
3000014	(停)川西南华油集团科技开发总公司
3000015	(停)富顺陶厂
3000016	荣县旭东建材有限公司
3000017	(零)自贡市燃气有限责任公司
3000018	(停)自贡市沿滩区天然气公司
3000019	富顺县天然气有限责任公司
3000020	富顺县天然气有限责任公司（赵化气管站）
3000021	自贡市富鑫天然气有限公司
3000022	自贡市大安区何市镇
3000023	自贡市沿滩区富全镇人民政府
3000024	自贡市贡井区白庙镇人民政府
3000025	自贡市贡井区白庙小学校
3000026	西南石油局第二地质大队
3000027	自贡恐龙博物馆
3000028	富顺第二中学校
3000029	自贡市财政干部学校（牛佛财校）
3000030	四川川投水务集团荣县天然气有限公司
3000031	富顺县狮市天然气管理站
3000032	自贡市达顺天然气有限公司
3000033	宜宾中气天然气有限责任公司(自贡作业区)
3000034	四川石油管理局川西南矿区（自贡）
3000035	宜宾县源源天然气有限责任公司
3000036	宜宾天原集团股份有限公司
3000037	宜宾金洋能源动力厂
3000038	宜宾金川电子有限责任公司
3000039	宜宾三江机械有限责任公司
3000040	重庆长江电工工业集团有限公司南山分公司
3000041	宜宾市南溪区益众天然气有限公司
3000042	宜宾北方川安化工有限公司
3000043	四川北方红光化工有限公司
3000044	宜宾纸业股份有限公司
3000045	宜宾中元造纸有限责任公司
3000046	宜宾天科新能源开发有限责任公司
3000047	宜宾华润燃气有限公司
3000048	中国轻工业机械总公司宜宾造纸机械厂
3000049	四川煤矿基本建设工程公司建筑安装公司
3000050	四川电力燃料有限责任公司宜宾分公司
3000051	(停)四川省宜宾公路养护管理总段工程队
3000052	中国石油天然气股份有限公司四川宜宾销售公司
3000053	四川省宜宾惠美线业有限责任公司
3000054	宜宾学院
3000055	宜宾市收费公路管理处
3000056	宜宾天然气发展有限公司
3000057	宜宾县嘉禾天然气有限责任公司
3000058	宜宾中气天然气有限责任公司
3000059	宜宾市南溪区天然气有限公司
3000060	珙县巨能天然气有限公司
3000061	(停)南溪县氮肥厂
3000062	长宁县天能燃气有限责任公司
3000063	宜宾天康燃气有限公司（李庄站）(纳溪)
3000064	(零)四川隆桥化工集团有限公司
3000065	隆昌炭黑有限责任公司
3000066	中铁隆昌铁路器材有限公司
3000067	隆昌山川精密焊管有限责任公司
3000068	四川隆昌红动玻璃有限公司
3000069	(停)temp-华油天然气股份有限公司（内江站）
3000070	隆昌市新原油气有限责任公司
3000071	四川白塔新联兴陶瓷集团有限责任公司
3000072	四川省威远建业集团有限公司
3000073	(停)隆昌建陶厂(中明公司)
3000074	隆昌县自来水公司
3000075	(停)隆昌县国土局
3000076	隆昌华润燃气有限公司
3000077	内江铁路建筑段
3000078	内江华润燃气有限公司
3000079	威远港华燃气有限公司
3000080	(停)威远新场镇
3000081	(停)temp-川西南华油集团公司（隆昌）
3000082	资中县成双龙江天然气有限公司
3000083	四川石油天然气建设工程有限责任公司
3000084	四川石油管理局井下作业处
3000085	四川石油管理局物资总公司隆昌公司
3000086	四川石油管理局资阳汽车运输公司
3000087	四川石油射孔器材有限责任公司
3000088	资中华润燃气有限公司
3000089	泸州化工学校氮肥厂
3000090	四川鸿鹄集团泸州化工有限公司
